Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,DiscountApplied
38,13-07-2012,374433.075,0,95.61,3.723,130.683,10.926,True
38,20-07-2012,397515.366,0,85.53,3.726,130.7012903,10.926,True
38,27-07-2012,366467.823,0,93.47,3.769,130.7195806,10.926,True
38,03-08-2012,422380.053,0,88.16,3.76,130.737871,10.926,True
38,10-08-2012,393021.117,0,95.91,3.811,130.7561613,10.926,True
38,17-08-2012,370679.814,0,94.87,4.002,130.7909677,10.926,True
38,24-08-2012,357685.398,0,85.32,4.055,130.8381613,10.926,True
38,31-08-2012,382414.455,0,89.78,4.093,130.8853548,10.926,True
38,07-09-2012,441247.338,1,88.52,4.124,130.9325484,10.926,True
38,14-09-2012,387849.951,0,83.64,4.133,130.9776667,10.926,True
38,21-09-2012,368640.882,0,82.97,4.125,131.0103333,10.926,True
38,28-09-2012,358621.272,0,81.22,3.966,131.043,10.926,True
38,05-10-2012,412631.109,0,81.61,3.966,131.0756667,10.199,True
38,12-10-2012,393588.594,0,71.74,4.468,131.1083333,10.199,True
38,19-10-2012,385925.814,0,68.66,4.449,131.1499677,10.199,True
38,26-10-2012,375561.342,0,65.95,4.301,131.1930968,10.199,True
39,05-02-2010,1107537.12,0,44.3,2.572,209.8529663,8.554,True
39,12-02-2010,1139606.1630000002,1,44.58,2.548,209.9970208,8.554,True
39,19-02-2010,1107532.773,0,43.96,2.514,210.0451024,8.554,True
39,26-02-2010,1051723.818,0,49.79,2.561,210.0771885,8.554,True
39,05-03-2010,1139628.789,0,50.93,2.625,210.1092746,8.554,True
39,12-03-2010,1119952.647,0,61.88,2.667,210.1413607,8.554,True
39,19-03-2010,1171431.1169999999,0,58.62,2.72,209.9803208,8.554,True
39,26-03-2010,1111585.194,0,54.83,2.732,209.7870932,8.554,True
39,02-04-2010,1317548.3580000002,0,63.31,2.719,209.5938656,8.464,True
39,09-04-2010,1194331.743,0,68.15,2.77,209.400638,8.464,True
39,16-04-2010,1118587.482,0,66.33,2.808,209.2691428,8.464,True
39,23-04-2010,1152208.665,0,67.64,2.795,209.2199574,8.464,True
39,30-04-2010,1137452.931,0,70.03,2.78,209.170772,8.464,True
39,07-05-2010,1220133.789,0,74.86,2.835,209.1215867,8.464,True
39,14-05-2010,1104297.93,0,77.49,2.854,209.118536,8.464,True
39,21-05-2010,1215606.582,0,76.67,2.826,209.3922937,8.464,True
39,28-05-2010,1228987.431,0,80.22,2.759,209.6660514,8.464,True
39,04-06-2010,1360987.155,0,79.83,2.705,209.9398091,8.464,True
39,11-06-2010,1234264.797,0,81.78,2.668,210.2135668,8.464,True
39,18-06-2010,1231481.205,0,83.96,2.637,210.2108417,8.464,True
39,25-06-2010,1152373.32,0,83.24,2.653,210.0975233,8.464,True
39,02-07-2010,1217292.93,0,81.35,2.669,209.984205,8.36,True
39,09-07-2010,1197426.123,0,81.1,2.642,209.8708867,8.36,True
39,16-07-2010,1205830.5119999999,0,83.86,2.623,209.8630532,8.36,True
39,23-07-2010,1183186.647,0,82.2,2.608,209.9958663,8.36,True
39,30-07-2010,1177400.016,0,80.99,2.64,210.1286794,8.36,True
39,06-08-2010,1268990.703,0,84.92,2.627,210.2614925,8.36,True
39,13-08-2010,1234319.094,0,85.66,2.692,210.3943056,8.36,True
39,20-08-2010,1324634.868,0,85.73,2.664,210.3617581,8.36,True
39,27-08-2010,1275764.337,0,84.31,2.619,210.3292106,8.36,True
39,03-09-2010,1210650.8490000002,0,82.13,2.577,210.2966631,8.36,True
39,10-09-2010,1151699.823,1,79.94,2.565,210.2641156,8.36,True
39,17-09-2010,1127623.8869999999,0,81.83,2.582,210.2924504,8.36,True
39,24-09-2010,1079504.5860000001,0,78.5,2.624,210.3664469,8.36,True
39,01-10-2010,1097625.5189999999,0,72.74,2.603,210.4404433,8.476,True
39,08-10-2010,1157938.7310000001,0,64.8,2.633,210.5144398,8.476,True
39,15-10-2010,1114867.8,0,69.96,2.72,210.5805944,8.476,True
39,22-10-2010,1134998.109,0,71.73,2.725,210.6271444,8.476,True
39,29-10-2010,1165292.172,0,75.14,2.716,210.6736944,8.476,True
39,05-11-2010,1164336.471,0,61.62,2.689,210.7202444,8.476,True
39,12-11-2010,1162258.839,0,62.21,2.728,210.7667944,8.476,True
39,19-11-2010,1233593.5860000001,0,55.5,2.771,210.65429,8.476,True
39,26-11-2010,1934419.6800000002,1,67.75,2.735,210.5152765,8.476,True
39,03-12-2010,1288719.882,0,53.55,2.708,210.376263,8.476,True
39,10-12-2010,1467508.0320000001,0,50.81,2.843,210.2372494,8.476,True
39,17-12-2010,1657955.214,0,55.31,2.869,210.1787224,8.476,True
39,24-12-2010,2245940.325,0,58.86,2.886,210.1805602,8.476,True
39,31-12-2010,1107010.944,1,52.45,2.943,210.182398,8.476,True
39,07-01-2011,1102027.6080000002,0,52.74,2.976,210.1842358,8.395,True
39,14-01-2011,1073879.451,0,41.74,2.983,210.2379731,8.395,True
39,21-01-2011,1119033.666,0,50.25,3.016,210.6031072,8.395,True
39,28-01-2011,1042828.596,0,47.94,3.01,210.9682412,8.395,True
39,04-02-2011,1209396.546,0,45.96,2.989,211.3333753,8.395,True
39,11-02-2011,1105104.501,1,40.34,3.022,211.6985093,8.395,True
39,18-02-2011,1201710.366,0,58.2,3.045,212.0063522,8.395,True
39,25-02-2011,1116829.071,0,67.77,3.065,212.2912786,8.395,True
39,04-03-2011,1184746.8869999999,0,63.56,3.288,212.576205,8.395,True
39,11-03-2011,1155345.1290000002,0,58.35,3.459,212.8611313,8.395,True
39,18-03-2011,1213569.0450000002,0,65.28,3.488,213.1096787,8.395,True
39,25-03-2011,1155901.311,0,71.17,3.473,213.3436744,8.395,True
39,01-04-2011,1185164.424,0,66.57,3.524,213.5776701,8.3,True
39,08-04-2011,1215581.544,0,69.45,3.622,213.8116658,8.3,True
39,15-04-2011,1213228.395,0,73.19,3.743,214.026217,8.3,True
39,22-04-2011,1406826.7650000001,0,74.98,3.807,214.1921572,8.3,True
39,29-04-2011,1241686.6830000002,0,76.47,3.81,214.3580974,8.3,True
39,06-05-2011,1233828.783,0,68.75,3.906,214.5240376,8.3,True
39,13-05-2011,1192520.493,0,77.39,3.899,214.6899778,8.3,True
39,20-05-2011,1236516.489,0,73.31,3.907,214.465412,8.3,True
39,27-05-2011,1265511.726,0,82.1,3.786,214.2408462,8.3,True
39,03-06-2011,1387571.0310000002,0,83.59,3.699,214.0162805,8.3,True
39,10-06-2011,1297882.8720000002,0,82.75,3.648,213.7917147,8.3,True
39,17-06-2011,1306253.403,0,85.21,3.637,213.7481256,8.3,True
39,24-06-2011,1226851.155,0,84.06,3.594,213.8402689,8.3,True
39,01-07-2011,1286846.424,0,84.93,3.524,213.9324122,8.177,True
39,08-07-2011,1273108.077,0,84.33,3.48,214.0245556,8.177,True
39,15-07-2011,1242231.408,0,85.96,3.575,214.1083654,8.177,True
39,22-07-2011,1274405.0310000002,0,84.6,3.651,214.1713416,8.177,True
39,29-07-2011,1283776.6770000001,0,86.24,3.682,214.2343177,8.177,True
39,05-08-2011,1366911.801,0,87.73,3.684,214.2972939,8.177,True
39,12-08-2011,1362650.373,0,88.27,3.638,214.3602701,8.177,True
39,19-08-2011,1466160.21,0,87.93,3.554,214.4239935,8.177,True
39,26-08-2011,1416508.767,0,86.49,3.523,214.4878416,8.177,True
39,02-09-2011,1318580.8650000002,0,88.65,3.533,214.5516896,8.177,True
39,09-09-2011,1286411.2740000002,1,79.15,3.546,214.6155376,8.177,True
39,16-09-2011,1235250.567,0,83.11,3.526,214.7934111,8.177,True
39,23-09-2011,1204792.155,0,78.75,3.467,215.1233185,8.177,True
39,30-09-2011,1180598.2470000002,0,81.51,3.355,215.4532259,8.177,True
39,07-10-2011,1299495.951,0,71.68,3.285,215.7831333,7.716,True
39,14-10-2011,1246249.6560000002,0,73.79,3.274,216.0885258,7.716,True
39,21-10-2011,1318754.9610000001,0,67.65,3.353,216.2468287,7.716,True
39,28-10-2011,1325396.79,0,71.05,3.372,216.4051315,7.716,True
39,04-11-2011,1398266.631,0,58.04,3.332,216.5634344,7.716,True
39,11-11-2011,1311261.642,0,63.11,3.297,216.7217373,7.716,True
39,18-11-2011,1359357.543,0,66.09,3.308,216.9395861,7.716,True
39,25-11-2011,2104949.16,1,66.36,3.236,217.1812533,7.716,True
39,02-12-2011,1469605.1220000002,0,53.14,3.172,217.4229206,7.716,True
39,09-12-2011,1603375.8930000002,0,49.36,3.158,217.6645878,7.716,True
39,16-12-2011,1792641.645,0,58.58,3.159,217.8781339,7.716,True
39,23-12-2011,2299034.556,0,54.62,3.112,218.0541851,7.716,True
39,30-12-2011,1383425.604,1,47.6,3.129,218.2302364,7.716,True
39,06-01-2012,1330684.1369999999,0,55.83,3.157,218.4062876,7.244,True
39,13-01-2012,1232212.833,0,54.66,3.261,218.5823389,7.244,True
39,20-01-2012,1255356.9270000001,0,58.04,3.268,218.6755292,7.244,True
39,27-01-2012,1188271.449,0,60.65,3.29,218.7687195,7.244,True
39,03-02-2012,1256535.135,0,60.69,3.36,218.8619099,7.244,True
39,10-02-2012,1298689.596,1,52.89,3.409,218.9551002,7.244,True
39,17-02-2012,1359937.521,0,52.75,3.51,219.1148297,7.244,True
39,24-02-2012,1270858.536,0,61.1,3.555,219.3244636,7.244,True
39,02-03-2012,1307742.318,0,64.05,3.63,219.5340975,7.244,True
39,09-03-2012,1323687.915,0,61.64,3.669,219.7437314,7.244,True
39,16-03-2012,1370178.963,0,65.81,3.734,219.8956335,7.244,True
39,23-03-2012,1322634.033,0,67.91,3.787,219.9705599,7.244,True
39,30-03-2012,1349754.318,0,69.11,3.845,220.0454862,7.244,True
39,06-04-2012,1588363.146,0,73.49,3.891,220.1204125,6.989,True
39,13-04-2012,1422659.457,0,71.59,3.891,220.1953389,6.989,True
39,20-04-2012,1290051.936,0,70.04,3.877,220.2483937,6.989,True
39,27-04-2012,1311297.48,0,69.11,3.814,220.3014485,6.989,True
39,04-05-2012,1361004.6060000001,0,77.15,3.749,220.3545033,6.989,True
39,11-05-2012,1323713.169,0,75.52,3.688,220.4075581,6.989,True
39,18-05-2012,1370680.686,0,72.36,3.63,220.4252149,6.989,True
39,25-05-2012,1436432.994,0,78.31,3.561,220.4287124,6.989,True
39,01-06-2012,1476429.093,0,80.33,3.501,220.4322099,6.989,True
39,08-06-2012,1461098.016,0,81.12,3.452,220.4357073,6.989,True
39,15-06-2012,1428749.838,0,81.33,3.393,220.4494148,6.989,True
39,22-06-2012,1379085.111,0,79.84,3.346,220.4886472,6.989,True
39,29-06-2012,1343150.082,0,85.72,3.286,220.5278796,6.989,True
39,06-07-2012,1493299.791,0,81.05,3.227,220.567112,6.623,True
39,13-07-2012,1324135.584,0,78.16,3.256,220.6063444,6.623,True
39,20-07-2012,1423951.443,0,80.32,3.311,220.6148749,6.623,True
39,27-07-2012,1339017.786,0,82.89,3.407,220.6234054,6.623,True
39,03-08-2012,1447449.966,0,84.05,3.417,220.6319358,6.623,True
39,10-08-2012,1477681.128,0,83.47,3.494,220.6404663,6.623,True
39,17-08-2012,1548199.719,0,84.72,3.571,220.7199609,6.623,True
39,24-08-2012,1552202.7750000001,0,80.49,3.62,220.8526787,6.623,True
39,31-08-2012,1539831.546,0,83.72,3.638,220.9853964,6.623,True
39,07-09-2012,1448830.575,1,83.71,3.73,221.1181142,6.623,True
39,14-09-2012,1302852.672,0,76.71,3.717,221.2601207,6.623,True
39,21-09-2012,1400105.259,0,73.58,3.721,221.4578604,6.623,True
39,28-09-2012,1346046.3630000001,0,78.04,3.666,221.6556,6.623,True
39,05-10-2012,1416967.803,0,72.05,3.617,221.8533396,6.228,True
39,12-10-2012,1344975.3630000001,0,69.88,3.601,222.0510793,6.228,True
39,19-10-2012,1419737.6970000002,0,71.45,3.594,222.0951719,6.228,True
39,26-10-2012,1412551.8,0,72.9,3.506,222.1136566,6.228,True
40,05-02-2010,901749.42,0,14.48,2.788,131.5279032,5.892,True
40,12-02-2010,859804.461,1,20.84,2.771,131.5866129,5.892,True
40,19-02-2010,824660.28,0,27.84,2.747,131.637,5.892,True
40,26-02-2010,777525.669,0,33.32,2.753,131.686,5.892,True
40,05-03-2010,891137.052,0,34.78,2.766,131.735,5.892,True
40,12-03-2010,809417.16,0,35.1,2.805,131.784,5.892,True
40,19-03-2010,805378.77,0,40.54,2.834,131.8242903,5.892,True
40,26-03-2010,786019.122,0,39.51,2.831,131.863129,5.892,True
40,02-04-2010,937081.917,0,41.39,2.826,131.9019677,5.435,True
40,09-04-2010,827855.271,0,54.31,2.849,131.9408065,5.435,True
40,16-04-2010,794373.264,0,43.3,2.885,131.9809,5.435,True
40,23-04-2010,760462.6410000001,0,45.85,2.895,132.0226667,5.435,True
40,30-04-2010,735154.479,0,46.5,2.935,132.0644333,5.435,True
40,07-05-2010,908817.354,0,60.05,2.981,132.1062,5.435,True
40,14-05-2010,816536.223,0,45.5,2.983,132.152129,5.435,True
40,21-05-2010,797052.5190000001,0,56.75,2.961,132.2230323,5.435,True
40,28-05-2010,907634.7629999999,0,67.88,2.906,132.2939355,5.435,True
40,04-06-2010,947186.1270000001,0,65.7,2.857,132.3648387,5.435,True
40,11-06-2010,906817.2030000001,0,59.42,2.83,132.4357419,5.435,True
40,18-06-2010,875794.77,0,60.97,2.805,132.4733333,5.435,True
40,25-06-2010,846364.527,0,69.72,2.81,132.4976,5.435,True
40,02-07-2010,978820.902,0,65.47,2.815,132.5218667,5.326,True
40,09-07-2010,952425.8189999999,0,76.67,2.806,132.5461333,5.326,True
40,16-07-2010,863306.181,0,74.25,2.796,132.5667742,5.326,True
40,23-07-2010,830107.6379999999,0,71.79,2.784,132.5825806,5.326,True
40,30-07-2010,858053.718,0,71.35,2.792,132.5983871,5.326,True
40,06-08-2010,951566.2830000002,0,69.16,2.792,132.6141935,5.326,True
40,13-08-2010,831610.584,0,67.47,2.81,132.63,5.326,True
40,20-08-2010,839157.3,0,67.05,2.796,132.6616129,5.326,True
40,27-08-2010,830095.218,0,62.57,2.77,132.6932258,5.326,True
40,03-09-2010,878808.0059999999,0,70.66,2.735,132.7248387,5.326,True
40,10-09-2010,870579.738,1,62.75,2.717,132.7564516,5.326,True
40,17-09-2010,769542.255,0,55.34,2.716,132.7670667,5.326,True
40,24-09-2010,759935.979,0,55.63,2.718,132.7619333,5.326,True
40,01-10-2010,802037.097,0,62.01,2.717,132.7568,5.287,True
40,08-10-2010,875164.8420000001,0,52.02,2.776,132.7516667,5.287,True
40,15-10-2010,826094.853,0,44.56,2.878,132.7633548,5.287,True
40,22-10-2010,793962.819,0,41.25,2.919,132.8170968,5.287,True
40,29-10-2010,787534.956,0,47.1,2.938,132.8708387,5.287,True
40,05-11-2010,871443.594,0,36.45,2.938,132.9245806,5.287,True
40,12-11-2010,841933.188,0,38.5,2.961,132.9783226,5.287,True
40,19-11-2010,767207.6370000001,0,40.52,3.03,132.9172,5.287,True
40,26-11-2010,1049528.5650000002,1,32.94,3.07,132.8369333,5.287,True
40,03-12-2010,900523.854,0,33.6,3.065,132.7566667,5.287,True
40,10-12-2010,1000094.148,0,21.64,3.132,132.6764,5.287,True
40,17-12-2010,1061132.6700000002,0,23.01,3.139,132.6804516,5.287,True
40,24-12-2010,1483946.2619999999,0,24.18,3.15,132.7477419,5.287,True
40,31-12-2010,730186.4700000001,1,19.29,3.177,132.8150323,5.287,True
40,07-01-2011,804852.171,0,24.05,3.193,132.8823226,5.114,True
40,14-01-2011,694184.058,0,18.55,3.215,132.9510645,5.114,True
40,21-01-2011,687613.275,0,14.64,3.232,133.0285161,5.114,True
40,28-01-2011,698319.3870000001,0,9.51,3.243,133.1059677,5.114,True
40,04-02-2011,813835.485,0,13.29,3.24,133.1834194,5.114,True
40,11-02-2011,838745.5680000001,1,16.87,3.255,133.260871,5.114,True
40,18-02-2011,871825.005,0,21.82,3.263,133.3701429,5.114,True
40,25-02-2011,799982.343,0,16.5,3.281,133.4921429,5.114,True
40,04-03-2011,879363.558,0,18.49,3.437,133.6141429,5.114,True
40,11-03-2011,774230.022,0,30.53,3.6,133.7361429,5.114,True
40,18-03-2011,783921.834,0,35.76,3.634,133.8492258,5.114,True
40,25-03-2011,751159.251,0,28.89,3.624,133.9587419,5.114,True
40,01-04-2011,757700.172,0,28.6,3.638,134.0682581,4.781,True
40,08-04-2011,852977.988,0,34.77,3.72,134.1777742,4.781,True
40,15-04-2011,787001.688,0,43.69,3.823,134.2784667,4.781,True
40,22-04-2011,868550.76,0,39.32,3.919,134.3571,4.781,True
40,29-04-2011,762521.85,0,52.68,3.988,134.4357333,4.781,True
40,06-05-2011,915077.295,0,50.81,4.078,134.5143667,4.781,True
40,13-05-2011,813477.618,0,54.09,4.095,134.593,4.781,True
40,20-05-2011,816399.747,0,56.38,4.101,134.6803871,4.781,True
40,27-05-2011,875136.4290000001,0,63.11,4.034,134.7677742,4.781,True
40,03-06-2011,968118.966,0,66.16,3.973,134.8551613,4.781,True
40,10-06-2011,885902.4360000001,0,64.19,3.924,134.9425484,4.781,True
40,17-06-2011,874280.403,0,59.16,3.873,135.0837333,4.781,True
40,24-06-2011,879393.2760000001,0,62.59,3.851,135.2652667,4.781,True
40,01-07-2011,943979.67,0,65.25,3.815,135.4468,4.584,True
40,08-07-2011,996629.454,0,67.86,3.784,135.6283333,4.584,True
40,15-07-2011,857926.926,0,68.9,3.827,135.7837419,4.584,True
40,22-07-2011,882577.89,0,73.34,3.882,135.8738387,4.584,True
40,29-07-2011,836187.2100000001,0,67.45,3.898,135.9639355,4.584,True
40,05-08-2011,957436.38,0,68.1,3.903,136.0540323,4.584,True
40,12-08-2011,859956.255,0,68.3,3.88,136.144129,4.584,True
40,19-08-2011,848913.408,0,64.05,3.82,136.183129,4.584,True
40,26-08-2011,872650.17,0,65.01,3.796,136.2136129,4.584,True
40,02-09-2011,861568.434,0,63.79,3.784,136.2440968,4.584,True
40,09-09-2011,919252.791,1,64.83,3.809,136.2745806,4.584,True
40,16-09-2011,801595.611,0,58.28,3.809,136.3145,4.584,True
40,23-09-2011,788925.582,0,54.09,3.758,136.367,4.584,True
40,30-09-2011,821571.39,0,63.45,3.684,136.4195,4.584,True
40,07-10-2011,963350.982,0,50.21,3.633,136.472,4.42,True
40,14-10-2011,843076.5120000001,0,53.9,3.583,136.5150968,4.42,True
40,21-10-2011,848087.685,0,51.61,3.618,136.5017742,4.42,True
40,28-10-2011,847508.355,0,42.09,3.604,136.4884516,4.42,True
40,04-11-2011,910189.062,0,35.4,3.586,136.475129,4.42,True
40,11-11-2011,933918.363,0,40.75,3.57,136.4618065,4.42,True
40,18-11-2011,814859.991,0,41.85,3.571,136.4666667,4.42,True
40,25-11-2011,1107010.755,1,32.76,3.536,136.4788,4.42,True
40,02-12-2011,953708.9580000001,0,38.51,3.501,136.4909333,4.42,True
40,09-12-2011,1042838.082,0,34.48,3.47,136.5030667,4.42,True
40,16-12-2011,1078803.171,0,29.53,3.445,136.5335161,4.42,True
40,23-12-2011,1441427.13,0,24.46,3.413,136.5883871,4.42,True
40,30-12-2011,817967.8350000001,1,18.75,3.402,136.6432581,4.42,True
40,06-01-2012,859119.174,0,23.29,3.439,136.698129,4.261,True
40,13-01-2012,702546.768,0,25.9,3.523,136.753,4.261,True
40,20-01-2012,730228.878,0,14.02,3.542,136.8564194,4.261,True
40,27-01-2012,693141.5610000001,0,22.91,3.568,136.9598387,4.261,True
40,03-02-2012,881597.106,0,27.86,3.633,137.0632581,4.261,True
40,10-02-2012,899806.932,1,23.92,3.655,137.1666774,4.261,True
40,17-02-2012,877950.783,0,25.56,3.703,137.2583103,4.261,True
40,24-02-2012,827371.6290000001,0,29.88,3.751,137.3411034,4.261,True
40,02-03-2012,834958.8180000001,0,23.79,3.827,137.4238966,4.261,True
40,09-03-2012,858810.483,0,30.58,3.876,137.5066897,4.261,True
40,16-03-2012,802038.7620000001,0,37.13,3.867,137.5843871,4.261,True
40,23-03-2012,760041.774,0,52.27,3.889,137.6552903,4.261,True
40,30-03-2012,784751.076,0,36.25,3.921,137.7261935,4.261,True
40,06-04-2012,1018857.807,0,36.54,3.957,137.7970968,4.125,True
40,13-04-2012,772030.0530000001,0,40.65,4.025,137.868,4.125,True
40,20-04-2012,807281.937,0,55.3,4.046,137.9230667,4.125,True
40,27-04-2012,787835.6190000001,0,47.51,4.023,137.9781333,4.125,True
40,04-05-2012,893980.431,0,44.47,3.991,138.0332,4.125,True
40,11-05-2012,870956.415,0,52.06,3.947,138.0882667,4.125,True
40,18-05-2012,806665.8690000001,0,57.59,3.899,138.1065806,4.125,True
40,25-05-2012,891949.041,0,65.25,3.85,138.1101935,4.125,True
40,01-06-2012,933717.843,0,64.75,3.798,138.1138065,4.125,True
40,08-06-2012,971448.1919999999,0,55.78,3.746,138.1174194,4.125,True
40,15-06-2012,880155.2520000001,0,63.39,3.683,138.1295333,4.125,True
40,22-06-2012,930196.962,0,69.32,3.629,138.1629,4.125,True
40,29-06-2012,889888.356,0,64.42,3.577,138.1962667,4.125,True
40,06-07-2012,1064611.404,0,69.08,3.538,138.2296333,4.156,True
40,13-07-2012,881863.839,0,67.48,3.561,138.263,4.156,True
40,20-07-2012,871652.142,0,70.45,3.61,138.2331935,4.156,True
40,27-07-2012,858957.165,0,67.88,3.701,138.2033871,4.156,True
40,03-08-2012,961512.084,0,70.15,3.698,138.1735806,4.156,True
40,10-08-2012,907115.787,0,70.09,3.772,138.1437742,4.156,True
40,17-08-2012,872448.732,0,69.41,3.84,138.1857097,4.156,True
40,24-08-2012,850786.623,0,63.91,3.874,138.2814516,4.156,True
40,31-08-2012,888538.2030000001,0,66.11,3.884,138.3771935,4.156,True
40,07-09-2012,979423.5599999999,1,65.06,3.921,138.4729355,4.156,True
40,14-09-2012,811538.838,0,59.38,3.988,138.5673,4.156,True
40,21-09-2012,809791.56,0,54.12,4.056,138.6534,4.156,True
40,28-09-2012,827635.896,0,50.98,4.018,138.7395,4.156,True
40,05-10-2012,962200.8,0,57.21,4.027,138.8256,4.145,True
40,12-10-2012,884270.934,0,47.35,4.029,138.9117,4.145,True
40,19-10-2012,826353.4500000001,0,46.33,4.0,138.8336129,4.145,True
40,26-10-2012,829138.0680000001,0,49.65,3.917,138.7281613,4.145,True
41,05-02-2010,977879.862,0,30.27,2.58,189.3816974,7.541,True
41,12-02-2010,968090.7060000001,1,23.04,2.572,189.4642725,7.541,True
41,19-02-2010,946831.2660000001,0,24.13,2.55,189.5340998,7.541,True
41,26-02-2010,892747.557,0,21.84,2.586,189.6018023,7.541,True
41,05-03-2010,957201.741,0,32.49,2.62,189.6695049,7.541,True
41,12-03-2010,921597.939,0,33.4,2.684,189.7372075,7.541,True
41,19-03-2010,905937.921,0,36.7,2.692,189.734262,7.541,True
41,26-03-2010,913676.814,0,32.3,2.717,189.7195417,7.541,True
41,02-04-2010,1051943.751,0,41.31,2.725,189.7048215,7.363,True
41,09-04-2010,973942.389,0,37.3,2.75,189.6901012,7.363,True
41,16-04-2010,939049.9110000001,0,46.79,2.765,189.6628845,7.363,True
41,23-04-2010,960606.666,0,45.29,2.776,189.6190057,7.363,True
41,30-04-2010,957564.0990000002,0,40.2,2.766,189.575127,7.363,True
41,07-05-2010,1058164.398,0,41.5,2.771,189.5312483,7.363,True
41,14-05-2010,1004795.118,0,40.23,2.788,189.4904116,7.363,True
41,21-05-2010,1046910.8970000001,0,50.59,2.776,189.467827,7.363,True
41,28-05-2010,1121988.816,0,56.97,2.737,189.4452425,7.363,True
41,04-06-2010,1174561.29,0,60.13,2.7,189.422658,7.363,True
41,11-06-2010,1095479.451,0,63.36,2.684,189.4000734,7.363,True
41,18-06-2010,1082666.7540000002,0,54.9,2.674,189.4185259,7.363,True
41,25-06-2010,1056788.568,0,66.0,2.715,189.4533931,7.363,True
41,02-07-2010,1145951.811,0,69.39,2.728,189.4882603,7.335,True
41,09-07-2010,1058471.631,0,60.93,2.711,189.5231276,7.335,True
41,16-07-2010,1061809.542,0,69.06,2.699,189.6125456,7.335,True
41,23-07-2010,1072992.4830000002,0,70.77,2.691,189.774698,7.335,True
41,30-07-2010,1090022.967,0,70.07,2.69,189.9368504,7.335,True
41,06-08-2010,1204319.448,0,69.21,2.69,190.0990028,7.335,True
41,13-08-2010,1157378.877,0,70.24,2.723,190.2611552,7.335,True
41,20-08-2010,1218454.551,0,66.19,2.732,190.2948237,7.335,True
41,27-08-2010,1055818.467,0,70.59,2.731,190.3284922,7.335,True
41,03-09-2010,1101019.95,0,64.13,2.773,190.3621607,7.335,True
41,10-09-2010,1055405.043,1,63.3,2.78,190.3958293,7.335,True
41,17-09-2010,1000053.8189999999,0,62.4,2.8,190.4688287,7.335,True
41,24-09-2010,999847.6020000001,0,60.11,2.793,190.5713264,7.335,True
41,01-10-2010,998294.7150000001,0,62.67,2.759,190.6738241,7.508,True
41,08-10-2010,1045838.0160000001,0,57.1,2.745,190.7763218,7.508,True
41,15-10-2010,1020521.9970000001,0,49.91,2.762,190.8623087,7.508,True
41,22-10-2010,1040403.33,0,48.09,2.762,190.9070184,7.508,True
41,29-10-2010,1030369.104,0,42.16,2.748,190.951728,7.508,True
41,05-11-2010,1047490.6410000001,0,46.74,2.729,190.9964377,7.508,True
41,12-11-2010,1057793.607,0,38.99,2.737,191.0411474,7.508,True
41,19-11-2010,1054939.752,0,31.34,2.758,191.0312172,7.508,True
41,26-11-2010,1680013.4130000002,1,25.3,2.742,191.0121805,7.508,True
41,03-12-2010,1098104.175,0,33.0,2.712,190.9931437,7.508,True
41,10-12-2010,1291417.317,0,33.9,2.728,190.9741069,7.508,True
41,17-12-2010,1465114.212,0,31.51,2.778,191.0303376,7.508,True
41,24-12-2010,2002515.057,0,29.81,2.781,191.1430189,7.508,True
41,31-12-2010,901611.1440000001,1,25.19,2.829,191.2557002,7.508,True
41,07-01-2011,1038236.8770000001,0,23.76,2.882,191.3683815,7.241,True
41,14-01-2011,947348.244,0,22.44,2.911,191.4784939,7.241,True
41,21-01-2011,979223.2200000001,0,32.7,2.973,191.5731924,7.241,True
41,28-01-2011,923795.937,0,32.23,3.008,191.667891,7.241,True
41,04-02-2011,1061478.45,0,14.56,3.011,191.7625895,7.241,True
41,11-02-2011,1035003.0240000001,1,16.81,3.037,191.8572881,7.241,True
41,18-02-2011,1083059.676,0,39.39,3.051,191.9178331,7.241,True
41,25-02-2011,989743.4369999999,0,26.1,3.101,191.9647167,7.241,True
41,04-03-2011,1106331.93,0,34.99,3.232,192.0116004,7.241,True
41,11-03-2011,1043180.6400000001,0,31.6,3.372,192.058484,7.241,True
41,18-03-2011,1003953.834,0,40.19,3.406,192.1237981,7.241,True
41,25-03-2011,1026520.3439999999,0,41.11,3.414,192.1964844,7.241,True
41,01-04-2011,1061212.932,0,38.16,3.461,192.2691707,6.934,True
41,08-04-2011,1085626.908,0,42.87,3.532,192.3418571,6.934,True
41,15-04-2011,1073683.8630000001,0,39.94,3.611,192.4225954,6.934,True
41,22-04-2011,1174033.575,0,42.86,3.636,192.5234638,6.934,True
41,29-04-2011,1060956.945,0,39.81,3.663,192.6243322,6.934,True
41,06-05-2011,1120461.219,0,41.2,3.735,192.7252006,6.934,True
41,13-05-2011,1143023.166,0,50.29,3.767,192.826069,6.934,True
41,20-05-2011,1120088.097,0,41.11,3.828,192.831317,6.934,True
41,27-05-2011,1150473.897,0,50.56,3.795,192.8365651,6.934,True
41,03-06-2011,1167826.455,0,54.81,3.763,192.8418131,6.934,True
41,10-06-2011,1180521.0990000002,0,61.1,3.735,192.8470612,6.934,True
41,17-06-2011,1160236.6560000002,0,62.3,3.697,192.9034759,6.934,True
41,24-06-2011,1119943.7820000001,0,59.54,3.661,192.9982655,6.934,True
